,id,host_id,comuna,latitude,longitude,bathrooms,bedrooms,beds,price,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,total_price,tipo,ingresos_25p,ingresos_50p,ingresos_75p,ingresos_100p
3974,20999772,142708916,Santiago,-33.44813,-70.65418000000001,1,2,4.0,32172.0,12000.0,14,44,74,348,5,80.0,44172.0,2D+1B,333720.0,494580.0,655440.0,977160.0
3975,20999912,142708916,Santiago,-33.4466,-70.65295,1,2,4.0,32172.0,12000.0,14,44,74,348,8,91.0,44172.0,2D+1B,333720.0,494580.0,655440.0,977160.0
3977,21011782,151295171,Santiago,-33.43846,-70.64616,1,1,1.0,22118.0,15000.0,13,33,63,135,19,93.0,37118.0,1D+1B,236180.0,346770.0,457360.0,678540.0
3978,21014142,130324070,Providencia,-33.42946,-70.61973,2,2,4.0,54960.0,25000.0,10,40,63,305,60,98.0,79960.0,2D+2B,574600.0,849400.0,1124200.0,1673800.0
3979,21022097,58838153,Santiago,-33.43782,-70.67161999999999,1,2,3.0,40215.0,10000.0,29,59,89,179,5,100.0,50215.0,2D+1B,412150.0,613225.0,814300.0,1216450.0
3981,21026311,3248551,Providencia,-33.4239,-70.61368,2,2,2.0,70376.0,31502.0,11,34,62,312,4,95.0,101878.0,2D+2B,735262.0,1087142.0,1439022.0,2142782.0
3983,21026837,3248551,Providencia,-33.42332,-70.61366,2,3,2.0,70376.0,25469.0,11,41,69,312,11,96.0,95845.0,3D+2B,729229.0,1081109.0,1432989.0,2136749.0
3984,21028144,7005888,Santiago,-33.44911,-70.64394,1,2,2.0,33512.0,0.0,17,47,77,166,22,93.0,33512.0,2D+1B,335120.0,502680.0,670240.0,1005360.0
3985,21028675,7005888,Santiago,-33.45068,-70.64334000000001,1,1,2.0,26810.0,18681.0,13,40,70,340,8,84.0,45491.0,1D+1B,286781.0,420831.0,554881.0,822981.0
3986,21029189,74528406,Ñuñoa,-33.44604,-70.58698000000001,1,2,2.0,33512.0,16756.0,29,59,89,364,3,100.0,50268.0,2D+1B,351876.0,519436.0,686996.0,1022116.0
3987,21030214,101670733,Santiago,-33.4491,-70.64434,2,2,3.0,30161.0,0.0,17,47,77,126,3,100.0,30161.0,2D+2B,301610.0,452415.0,603220.0,904830.0
3988,21035579,139631759,Ñuñoa,-33.46927,-70.62536,1,1,2.0,18767.0,15000.0,0,0,0,195,48,97.0,33767.0,1D+1B,202670.0,296505.0,390340.0,578010.0
3990,21036718,102880265,Santiago,-33.43895,-70.65744000000001,1,1,2.0,24129.0,15000.0,0,0,12,287,47,92.0,39129.0,1D+1B,256290.0,376935.0,497580.0,738870.0
3991,21043260,95193303,Providencia,-33.42309,-70.60633,2,2,2.0,150136.0,25000.0,0,0,29,29,21,97.0,175136.0,2D+2B,1526360.0,2277040.0,3027720.0,4529080.0
3992,21044224,6908494,Santiago,-33.43998,-70.64381999999999,1,1,2.0,42226.0,13490.0,21,51,81,261,19,99.0,55716.0,1D+1B,435750.0,646880.0,858010.0,1280270.0
3993,21044442,151587764,Providencia,-33.42829,-70.61771,1,1,2.0,42226.0,0.0,29,59,89,364,26,89.0,42226.0,1D+1B,422260.0,633390.0,844520.0,1266780.0
3994,21044521,40787714,Santiago,-33.44867,-70.65561,1,1,1.0,24799.0,18000.0,13,43,73,73,6,92.0,42799.0,1D+1B,265990.0,389985.0,513980.0,761970.0
3995,21044619,151582425,Providencia,-33.42791,-70.5948,2,3,5.0,89813.0,0.0,0,0,0,0,1,80.0,89813.0,3D+2B,898130.0,1347195.0,1796260.0,2694390.0
3996,21050943,51333871,Santiago,-33.44319,-70.65991,1,2,2.0,24799.0,30000.0,3,20,39,167,36,98.0,54799.0,2D+1B,277990.0,401985.0,525980.0,773970.0
3998,21053760,34682485,Providencia,-33.42042,-70.60799,1,1,1.0,40215.0,20107.0,21,51,81,356,3,100.0,60322.0,1D+1B,422257.0,623332.0,824407.0,1226557.0
3999,21056830,151697902,Las Condes,-33.41247,-70.58445,2,2,4.0,54960.0,0.0,13,39,69,344,41,94.0,54960.0,2D+2B,549600.0,824400.0,1099200.0,1648800.0
4001,21064991,107014299,Providencia,-33.4335,-70.61504000000001,1,1,1.0,34853.0,5000.0,0,0,0,0,1,100.0,39853.0,1D+1B,353530.0,527795.0,702060.0,1050590.0
4002,21065578,133397014,Ñuñoa,-33.45036,-70.62915,1,1,1.0,30161.0,0.0,7,22,29,78,77,96.0,30161.0,1D+1B,301610.0,452415.0,603220.0,904830.0
4004,21075823,75295182,Las Condes,-33.41499,-70.58638,1,1,1.0,60322.0,0.0,0,2,14,104,7,97.0,60322.0,1D+1B,603220.0,904830.0,1206440.0,1809660.0
4007,21080478,97308549,Ñuñoa,-33.4545,-70.59581999999999,2,2,3.0,36864.0,25469.0,14,35,65,155,7,97.0,62333.0,2D+2B,394109.0,578429.0,762749.0,1131389.0
4008,21081417,136638680,Ñuñoa,-33.44712,-70.5966,2,2,2.0,83781.0,33512.0,29,59,89,351,8,100.0,117293.0,2D+2B,871322.0,1290227.0,1709132.0,2546942.0
4009,21082107,31945770,Santiago,-33.43583,-70.64231,1,2,1.0,26140.0,0.0,30,60,90,90,8,97.0,26140.0,2D+1B,261400.0,392100.0,522800.0,784200.0
4010,21088352,137730685,Las Condes,-33.41058,-70.56636999999999,1,1,1.0,33512.0,0.0,12,12,12,207,42,97.0,33512.0,1D+1B,335120.0,502680.0,670240.0,1005360.0
4012,21091108,152049466,Santiago,-33.45273,-70.6633,1,1,2.0,26140.0,15000.0,11,29,59,190,68,99.0,41140.0,1D+1B,276400.0,407100.0,537800.0,799200.0
4013,21092490,5550648,Santiago,-33.44485,-70.63381,2,2,2.0,0.0,32842.0,18,48,78,319,46,97.0,32842.0,2D+2B,32842.0,32842.0,32842.0,32842.0
4014,21092921,5550648,Providencia,-33.42594,-70.61655999999999,2,2,2.0,43566.0,30161.0,15,28,43,294,77,95.0,73727.0,2D+2B,465821.0,683651.0,901481.0,1337141.0
4015,21094864,89545551,Ñuñoa,-33.4625,-70.60578000000001,1,2,2.0,33512.0,13405.0,18,47,77,167,13,94.0,46917.0,2D+1B,348525.0,516085.0,683645.0,1018765.0
4017,21095417,53981772,Santiago,-33.44569,-70.64726,2,2,3.0,46917.0,22000.0,17,36,66,341,14,99.0,68917.0,2D+2B,491170.0,725755.0,960340.0,1429510.0
4018,21096174,150173707,Santiago,-33.45303,-70.66428,1,1,1.0,34853.0,10000.0,23,53,83,330,20,100.0,44853.0,1D+1B,358530.0,532795.0,707060.0,1055590.0
4019,21106715,84535258,Providencia,-33.43523,-70.62744,2,2,3.0,24799.0,19500.0,5,16,22,216,35,98.0,44299.0,2D+2B,267490.0,391485.0,515480.0,763470.0
4020,21111602,57945643,Providencia,-33.42924,-70.61795,2,2,3.0,60322.0,25000.0,17,47,77,345,29,97.0,85322.0,2D+2B,628220.0,929830.0,1231440.0,1834660.0
4021,21111798,152248201,Providencia,-33.43228,-70.60274,1,1,3.0,24129.0,0.0,0,0,0,195,4,85.0,24129.0,1D+1B,241290.0,361935.0,482580.0,723870.0
4022,21113386,105465561,Providencia,-33.42945,-70.62127,1,1,1.0,34853.0,25000.0,4,13,24,246,74,100.0,59853.0,1D+1B,373530.0,547795.0,722060.0,1070590.0
4025,21139122,152506803,Las Condes,-33.39983,-70.57339,2,2,3.0,67025.0,20778.0,0,0,20,295,9,93.0,87803.0,2D+2B,691028.0,1026153.0,1361278.0,2031528.0
4027,21147215,152579350,Santiago,-33.44584,-70.65481,1,1,1.0,28821.0,5000.0,29,59,89,364,7,97.0,33821.0,1D+1B,293210.0,437315.0,581420.0,869630.0
4029,21148534,115086638,Providencia,-33.42904,-70.61933,2,2,3.0,67025.0,15000.0,2,21,51,298,61,99.0,82025.0,2D+2B,685250.0,1020375.0,1355500.0,2025750.0
4033,21165195,152768579,Santiago,-33.44645999999999,-70.64485,1,1,2.0,24799.0,16000.0,20,50,80,345,42,99.0,40799.0,1D+1B,263990.0,387985.0,511980.0,759970.0
4034,21169602,151278372,Las Condes,-33.40512,-70.55664,1,1,2.0,45577.0,29491.0,30,60,90,365,2,100.0,75068.0,1D+1B,485261.0,713146.0,941031.0,1396801.0
4035,21172278,33652575,Santiago,-33.46361,-70.64771,2,2,4.0,34853.0,20000.0,25,55,85,134,8,95.0,54853.0,2D+2B,368530.0,542795.0,717060.0,1065590.0
4036,21179096,127374306,Las Condes,-33.40152,-70.57296,2,2,2.0,67025.0,30161.0,14,44,74,155,15,100.0,97186.0,2D+2B,700411.0,1035536.0,1370661.0,2040911.0
4038,21189011,130163351,Las Condes,-33.41232,-70.58485,1,1,1.0,36193.0,0.0,0,0,0,0,3,100.0,36193.0,1D+1B,361930.0,542895.0,723860.0,1085790.0
4039,21189485,117708416,Providencia,-33.42779,-70.61762,2,2,2.0,46917.0,0.0,0,0,0,73,19,100.0,46917.0,2D+2B,469170.0,703755.0,938340.0,1407510.0
4040,21198544,17972875,Santiago,-33.44375,-70.65614000000001,1,1,2.0,34853.0,8500.0,20,50,80,355,6,97.0,43353.0,1D+1B,357030.0,531295.0,705560.0,1054090.0
4041,21200525,27183526,Las Condes,-33.39994,-70.57285999999999,2,2,3.0,50269.0,35000.0,5,26,51,51,3,100.0,85269.0,2D+2B,537690.0,789035.0,1040380.0,1543070.0
4042,21200825,47349449,Santiago,-33.43838,-70.64591999999999,1,1,1.0,24799.0,0.0,28,57,87,140,8,80.0,24799.0,1D+1B,247990.0,371985.0,495980.0,743970.0
4043,21204487,50861104,Santiago,-33.44259,-70.65762,2,2,4.0,44907.0,25000.0,15,45,75,165,48,92.0,69907.0,2D+2B,474070.0,698605.0,923140.0,1372210.0
4045,21209625,124298753,Providencia,-33.43467,-70.61641,2,2,3.0,36864.0,25000.0,0,0,0,0,8,94.0,61864.0,2D+2B,393640.0,577960.0,762280.0,1130920.0
4046,21214042,120708477,Santiago,-33.43733,-70.64749,1,1,3.0,28821.0,20107.0,0,1,1,3,30,88.0,48928.0,1D+1B,308317.0,452422.0,596527.0,884737.0
4048,21217158,153294949,Providencia,-33.42537,-70.61062,1,1,1.0,39545.0,23000.0,7,30,60,321,37,98.0,62545.0,1D+1B,418450.0,616175.0,813900.0,1209350.0
4049,21217426,153145052,Santiago,-33.44386,-70.65233,1,1,1.0,20778.0,9990.0,4,32,62,62,73,94.0,30768.0,1D+1B,217770.0,321660.0,425550.0,633330.0
4050,21223976,110133313,Las Condes,-33.41658,-70.60106999999999,1,1,2.0,42226.0,20000.0,3,3,15,84,56,99.0,62226.0,1D+1B,442260.0,653390.0,864520.0,1286780.0
4051,21224359,153364384,Santiago,-33.44389,-70.64458,1,1,1.0,26140.0,10724.0,6,30,53,267,59,96.0,36864.0,1D+1B,272124.0,402824.0,533524.0,794924.0
4052,21225779,145020399,Providencia,-33.42994,-70.61854,1,1,2.0,42896.0,18500.0,10,35,65,340,17,99.0,61396.0,1D+1B,447460.0,661940.0,876420.0,1305380.0
4053,21226908,115691902,Santiago,-33.44130999999999,-70.67291,1,2,2.0,18767.0,10000.0,0,0,0,0,1,100.0,28767.0,2D+1B,197670.0,291505.0,385340.0,573010.0
4054,21229026,34809128,Santiago,-33.43779,-70.64541,1,1,1.0,34853.0,10000.0,22,49,79,354,36,91.0,44853.0,1D+1B,358530.0,532795.0,707060.0,1055590.0
4055,21230446,5210139,Santiago,-33.4489,-70.63573000000001,1,1,2.0,24799.0,25000.0,30,60,90,365,2,100.0,49799.0,1D+1B,272990.0,396985.0,520980.0,768970.0
4058,21233627,119015934,Providencia,-33.42774,-70.6164,2,2,3.0,55631.0,39999.0,17,38,61,61,40,97.0,95630.0,2D+2B,596309.0,874464.0,1152619.0,1708929.0
4059,21239991,45457910,Providencia,-33.42623,-70.61814,1,1,1.0,24799.0,20000.0,7,23,40,277,39,96.0,44799.0,1D+1B,267990.0,391985.0,515980.0,763970.0
4063,21254778,34121829,Providencia,-33.43271,-70.61626,2,2,3.0,56971.0,23459.0,1,31,61,133,34,99.0,80430.0,2D+2B,593169.0,878024.0,1162879.0,1732589.0
4064,21277370,151697902,Las Condes,-33.41285,-70.58603000000001,1,1,2.0,36864.0,0.0,24,54,84,359,51,95.0,36864.0,1D+1B,368640.0,552960.0,737280.0,1105920.0
4065,21278149,150009655,Ñuñoa,-33.45227,-70.61893,2,2,1.0,42896.0,0.0,7,31,61,336,5,96.0,42896.0,2D+2B,428960.0,643440.0,857920.0,1286880.0
4067,21280373,150433334,Las Condes,-33.41563,-70.59936,2,2,3.0,34853.0,15000.0,0,0,0,0,25,100.0,49853.0,2D+2B,363530.0,537795.0,712060.0,1060590.0
4068,21289507,10381147,Santiago,-33.44593,-70.65198000000001,1,1,1.0,32842.0,33512.0,8,20,46,191,53,98.0,66354.0,1D+1B,361932.0,526142.0,690352.0,1018772.0
4070,21292108,150457074,Las Condes,-33.41349,-70.59839000000001,1,1,2.0,75068.0,23459.0,9,9,9,9,1,100.0,98527.0,1D+1B,774139.0,1149479.0,1524819.0,2275499.0
4071,21297342,87385288,Santiago,-33.43337,-70.64798,1,1,2.0,28821.0,24970.0,7,37,67,338,75,95.0,53791.0,1D+1B,313180.0,457285.0,601390.0,889600.0
4073,21307724,5210139,Santiago,-33.45027,-70.6368,1,1,1.0,24799.0,25000.0,30,60,90,365,4,95.0,49799.0,1D+1B,272990.0,396985.0,520980.0,768970.0
4074,21307754,45457910,Providencia,-33.42614,-70.61823000000001,1,1,1.0,24799.0,20000.0,6,18,42,303,33,98.0,44799.0,1D+1B,267990.0,391985.0,515980.0,763970.0
4075,21308459,37997672,Santiago,-33.43857,-70.64525,2,2,4.0,29491.0,16756.0,11,24,49,263,24,91.0,46247.0,2D+2B,311666.0,459121.0,606576.0,901486.0
4076,21312392,152758429,Las Condes,-33.40115,-70.57054000000001,2,2,6.0,54960.0,40000.0,10,35,65,340,21,94.0,94960.0,2D+2B,589600.0,864400.0,1139200.0,1688800.0
4077,21314054,62677558,Providencia,-33.42085,-70.60836,2,2,2.0,46247.0,26810.0,13,43,73,348,18,93.0,73057.0,2D+2B,489280.0,720515.0,951750.0,1414220.0
4078,21319979,100671704,Recoleta,-33.434,-70.63599,2,2,3.0,26810.0,33512.0,6,18,48,318,7,97.0,60322.0,2D+2B,301612.0,435662.0,569712.0,837812.0
4079,21324230,10928618,Providencia,-33.42875,-70.61851,1,2,2.0,34853.0,0.0,0,0,0,0,6,93.0,34853.0,2D+1B,348530.0,522795.0,697060.0,1045590.0
4081,21331722,154302706,Providencia,-33.43102,-70.58745,2,2,4.0,40215.0,23459.0,0,0,0,0,7,97.0,63674.0,2D+2B,425609.0,626684.0,827759.0,1229909.0
4082,21332891,24776178,Vitacura,-33.3986,-70.57342,1,1,1.0,46247.0,36864.0,7,37,54,144,33,95.0,83111.0,1D+1B,499334.0,730569.0,961804.0,1424274.0
4083,21333454,14367495,Santiago,-33.43676,-70.6432,1,1,1.0,24799.0,15000.0,25,43,73,348,6,87.0,39799.0,1D+1B,262990.0,386985.0,510980.0,758970.0
4084,21333992,11833159,Providencia,-33.42460999999999,-70.61551,1,1,1.0,34853.0,10000.0,3,3,3,91,86,91.0,44853.0,1D+1B,358530.0,532795.0,707060.0,1055590.0
4085,21338831,105006000,Recoleta,-33.43305,-70.63718,2,2,3.0,34853.0,3500.0,0,1,1,15,2,80.0,38353.0,2D+2B,352030.0,526295.0,700560.0,1049090.0
4086,21344421,26679698,Providencia,-33.43673,-70.60328,1,2,3.0,32842.0,20000.0,0,0,0,0,2,100.0,52842.0,2D+1B,348420.0,512630.0,676840.0,1005260.0
4088,21346310,57453613,Providencia,-33.42349,-70.61681999999999,1,1,1.0,28150.0,29000.0,14,44,74,349,25,98.0,57150.0,1D+1B,310500.0,451250.0,592000.0,873500.0
4089,21346835,154458971,Santiago,-33.43715,-70.65505,2,2,2.0,24799.0,10000.0,9,34,52,273,28,91.0,34799.0,2D+2B,257990.0,381985.0,505980.0,753970.0
4090,21348163,45777807,Providencia,-33.42299000000001,-70.61163,2,2,5.0,50269.0,6211.0,0,0,11,286,2,80.0,56480.0,2D+2B,508901.0,760246.0,1011591.0,1514281.0
4091,21350116,67384594,Santiago,-33.43591,-70.65449,1,1,2.0,35523.0,6702.0,17,46,76,351,9,93.0,42225.0,1D+1B,361932.0,539547.0,717162.0,1072392.0
4094,21357422,154611151,Providencia,-33.43435,-70.62677,1,1,2.0,40215.0,0.0,22,52,82,357,2,70.0,40215.0,1D+1B,402150.0,603225.0,804300.0,1206450.0
4095,21358522,152719547,Providencia,-33.41990999999999,-70.60703000000001,1,1,1.0,32842.0,12000.0,15,36,58,333,59,92.0,44842.0,1D+1B,340420.0,504630.0,668840.0,997260.0
4097,21365015,129863449,Santiago,-33.44727,-70.64711,1,2,3.0,30161.0,17000.0,15,20,44,289,11,98.0,47161.0,2D+1B,318610.0,469415.0,620220.0,921830.0
4098,21379681,154734895,Providencia,-33.42519,-70.61524,1,1,1.0,34853.0,35000.0,0,0,0,273,6,100.0,69853.0,1D+1B,383530.0,557795.0,732060.0,1080590.0
4099,21381032,149548072,Estación Central,-33.45739,-70.69031,1,1,1.0,34853.0,0.0,28,58,88,88,1,100.0,34853.0,1D+1B,348530.0,522795.0,697060.0,1045590.0
4105,21408775,155121278,Santiago,-33.43529,-70.65352,2,2,3.0,60322.0,0.0,0,2,32,122,7,92.0,60322.0,2D+2B,603220.0,904830.0,1206440.0,1809660.0
4106,21410226,155129701,Providencia,-33.44128,-70.60908,2,2,3.0,65014.0,35000.0,0,0,0,0,10,94.0,100014.0,2D+2B,685140.0,1010210.0,1335280.0,1985420.0
4108,21412604,63134244,Providencia,-33.42627,-70.60721,1,1,3.0,50269.0,19000.0,24,46,70,339,1,100.0,69269.0,1D+1B,521690.0,773035.0,1024380.0,1527070.0
4109,21419883,43952877,Providencia,-33.43022,-70.62053,2,2,2.0,60322.0,0.0,27,57,87,362,2,80.0,60322.0,2D+2B,603220.0,904830.0,1206440.0,1809660.0
4111,21422109,27857346,Las Condes,-33.40007,-70.52843,2,2,2.0,100537.0,40215.0,28,58,88,363,4,100.0,140752.0,2D+2B,1045585.0,1548270.0,2050955.0,3056325.0
4112,21422343,10337230,Santiago,-33.44462,-70.63455,1,1,1.0,36864.0,3200.0,28,58,88,88,1,80.0,40064.0,1D+1B,371840.0,556160.0,740480.0,1109120.0
4113,21424959,116263566,Las Condes,-33.40563,-70.58386,2,3,6.0,41555.0,20107.0,9,22,45,299,17,88.0,61662.0,3D+2B,435657.0,643432.0,851207.0,1266757.0
4114,21426629,125061952,Las Condes,-33.41592,-70.60257,2,2,6.0,60322.0,0.0,21,48,78,344,71,97.0,60322.0,2D+2B,603220.0,904830.0,1206440.0,1809660.0
4116,21435888,155393621,Santiago,-33.44301,-70.64588,1,1,1.0,30831.0,0.0,23,53,83,358,36,93.0,30831.0,1D+1B,308310.0,462465.0,616620.0,924930.0
4118,21438371,155417746,Santiago,-33.44625,-70.6435,1,1,1.0,22788.0,0.0,22,39,39,223,6,100.0,22788.0,1D+1B,227880.0,341820.0,455760.0,683640.0
4119,21438711,62988490,Las Condes,-33.40551,-70.55736,1,1,2.0,34853.0,20000.0,0,1,2,43,31,100.0,54853.0,1D+1B,368530.0,542795.0,717060.0,1065590.0
4120,21439653,143501967,Santiago,-33.44934,-70.64596999999999,1,1,1.0,34853.0,10000.0,0,0,0,73,2,100.0,44853.0,1D+1B,358530.0,532795.0,707060.0,1055590.0
4122,21444193,130288167,Santiago,-33.43551,-70.64331999999999,1,1,1.0,22118.0,0.0,3,7,19,205,85,94.0,22118.0,1D+1B,221180.0,331770.0,442360.0,663540.0
4123,21444215,155588613,Santiago,-33.43522,-70.64318,1,1,2.0,43566.0,0.0,30,60,90,365,8,86.0,43566.0,1D+1B,435660.0,653490.0,871320.0,1306980.0
4124,21444461,155593216,Santiago,-33.45191,-70.65661999999999,2,2,2.0,50269.0,20000.0,0,0,0,0,5,100.0,70269.0,2D+2B,522690.0,774035.0,1025380.0,1528070.0
4125,21445677,133852687,Las Condes,-33.41486,-70.58046,2,2,3.0,79760.0,0.0,27,57,87,362,3,100.0,79760.0,2D+2B,797600.0,1196400.0,1595200.0,2392800.0
4126,21447531,132761857,Santiago,-33.44696,-70.64836,2,2,3.0,40215.0,15000.0,0,0,0,162,36,99.0,55215.0,2D+2B,417150.0,618225.0,819300.0,1221450.0
4127,21448773,146625866,Las Condes,-33.4052,-70.57614000000001,2,2,2.0,50269.0,0.0,28,58,88,363,2,100.0,50269.0,2D+2B,502690.0,754035.0,1005380.0,1508070.0
4128,21454439,155743180,Santiago,-33.44898,-70.64803,2,2,3.0,30161.0,0.0,22,52,82,357,18,89.0,30161.0,2D+2B,301610.0,452415.0,603220.0,904830.0
4129,21456251,6211477,Santiago,-33.43611,-70.6434,1,1,1.0,30161.0,26810.0,15,45,75,165,59,97.0,56971.0,1D+1B,328420.0,479225.0,630030.0,931640.0
4131,21461423,145864603,Providencia,-33.43931,-70.63108000000001,1,1,1.0,30161.0,20000.0,0,0,0,195,3,100.0,50161.0,1D+1B,321610.0,472415.0,623220.0,924830.0
4133,21463369,155588613,Santiago,-33.43689000000001,-70.64513000000001,1,2,2.0,40215.0,0.0,30,60,90,365,1,100.0,40215.0,2D+1B,402150.0,603225.0,804300.0,1206450.0
4134,21467319,155883021,Santiago,-33.45105,-70.66457,1,1,1.0,20107.0,0.0,24,54,84,359,31,94.0,20107.0,1D+1B,201070.0,301605.0,402140.0,603210.0
4136,21473280,3619143,Providencia,-33.42347,-70.61057,1,1,1.0,34183.0,8500.0,11,36,66,341,14,98.0,42683.0,1D+1B,350330.0,521245.0,692160.0,1033990.0
4137,21474714,155952287,Providencia,-33.43011,-70.61929,1,1,3.0,45577.0,0.0,29,59,89,362,18,96.0,45577.0,1D+1B,455770.0,683655.0,911540.0,1367310.0
4138,21474753,7077792,Las Condes,-33.39951,-70.57323000000001,2,2,4.0,69036.0,33512.0,0,0,0,73,42,97.0,102548.0,2D+2B,723872.0,1069052.0,1414232.0,2104592.0
4139,21476066,94780337,Las Condes,-33.39964000000001,-70.57046,1,2,3.0,56301.0,18000.0,11,32,50,302,6,97.0,74301.0,2D+1B,581010.0,862515.0,1144020.0,1707030.0
4141,21477260,319709,Las Condes,-33.41859,-70.58793,2,3,4.0,69706.0,15000.0,0,0,0,9,9,100.0,84706.0,3D+2B,712060.0,1060590.0,1409120.0,2106180.0
4142,21484993,222973,Santiago,-33.44475,-70.63455,1,2,3.0,42226.0,18000.0,0,0,0,72,22,95.0,60226.0,2D+1B,440260.0,651390.0,862520.0,1284780.0
4144,21489466,143584052,Las Condes,-33.42779,-70.58745,1,2,2.0,44907.0,20000.0,18,41,53,53,11,98.0,64907.0,2D+1B,469070.0,693605.0,918140.0,1367210.0
4145,21489672,146951248,Santiago,-33.44783,-70.64112,1,1,2.0,24799.0,0.0,2,4,9,9,14,99.0,24799.0,1D+1B,247990.0,371985.0,495980.0,743970.0
4149,21501195,61980731,Las Condes,-33.3992,-70.57358,1,1,2.0,50269.0,15876.0,0,0,0,0,2,100.0,66145.0,1D+1B,518566.0,769911.0,1021256.0,1523946.0
4150,21501986,5550648,Santiago,-33.44458,-70.63548,1,1,1.0,18767.0,30161.0,12,32,46,303,51,97.0,48928.0,1D+1B,217831.0,311666.0,405501.0,593171.0
4152,21503652,131641215,Santiago,-33.43794,-70.65749,1,1,2.0,24799.0,0.0,7,25,48,133,61,94.0,24799.0,1D+1B,247990.0,371985.0,495980.0,743970.0
4154,21504752,57627928,Providencia,-33.42706,-70.62709,1,1,2.0,34853.0,5000.0,0,0,0,0,6,97.0,39853.0,1D+1B,353530.0,527795.0,702060.0,1050590.0
4156,21514843,156338132,Providencia,-33.44661,-70.63213,1,1,1.0,30161.0,0.0,29,59,89,364,5,100.0,30161.0,1D+1B,301610.0,452415.0,603220.0,904830.0
4157,21515116,150129142,Santiago,-33.43894,-70.64161999999999,1,1,2.0,26140.0,15000.0,19,44,74,317,1,100.0,41140.0,1D+1B,276400.0,407100.0,537800.0,799200.0
4158,21524673,156258426,Santiago,-33.44049,-70.64106,1,1,2.0,34853.0,18000.0,0,0,0,0,5,100.0,52853.0,1D+1B,366530.0,540795.0,715060.0,1063590.0
4160,21525404,51966337,Santiago,-33.43411,-70.65516,1,1,2.0,28821.0,10000.0,30,60,90,365,18,83.0,38821.0,1D+1B,298210.0,442315.0,586420.0,874630.0
4161,21527339,58340170,Providencia,-33.42573,-70.61273,1,1,1.0,30161.0,22000.0,16,28,58,228,68,99.0,52161.0,1D+1B,323610.0,474415.0,625220.0,926830.0
4163,21529235,154611151,Providencia,-33.42819,-70.61856,1,1,2.0,34853.0,15000.0,0,0,0,0,2,100.0,49853.0,1D+1B,363530.0,537795.0,712060.0,1060590.0
4164,21529252,110696179,Las Condes,-33.406,-70.56621,2,2,3.0,60322.0,26000.0,18,48,73,253,41,97.0,86322.0,2D+2B,629220.0,930830.0,1232440.0,1835660.0
4165,21537943,143749413,Santiago,-33.43322,-70.65921,1,1,1.0,24799.0,0.0,29,59,89,179,2,100.0,24799.0,1D+1B,247990.0,371985.0,495980.0,743970.0
4166,21537948,156559893,Providencia,-33.42942,-70.62128,1,1,1.0,22118.0,15000.0,0,0,0,0,16,89.0,37118.0,1D+1B,236180.0,346770.0,457360.0,678540.0
4167,21538606,156567145,Ñuñoa,-33.45221,-70.59647,1,1,1.0,30161.0,20000.0,30,60,90,365,3,100.0,50161.0,1D+1B,321610.0,472415.0,623220.0,924830.0
4169,21539336,12690298,Ñuñoa,-33.46375,-70.62461,1,2,2.0,32172.0,15000.0,14,35,65,65,4,100.0,47172.0,2D+1B,336720.0,497580.0,658440.0,980160.0
4171,21544674,102896380,Providencia,-33.43826,-70.61157,2,2,2.0,79760.0,15000.0,24,54,84,359,3,100.0,94760.0,2D+2B,812600.0,1211400.0,1610200.0,2407800.0
4172,21545288,156634632,Santiago,-33.4419,-70.6581,1,1,1.0,24799.0,0.0,7,15,33,33,91,100.0,24799.0,1D+1B,247990.0,371985.0,495980.0,743970.0
4174,21551041,156691463,Santiago,-33.43633,-70.6712,2,2,4.0,26810.0,10000.0,13,37,67,67,45,95.0,36810.0,2D+2B,278100.0,412150.0,546200.0,814300.0
4175,21551615,156699141,Santiago,-33.44939,-70.64316,1,1,1.0,20107.0,16756.0,22,52,82,340,36,96.0,36863.0,1D+1B,217826.0,318361.0,418896.0,619966.0
4177,21557059,156748140,Santiago,-33.45959000000001,-70.64121999999999,1,1,2.0,30161.0,0.0,2,2,2,136,2,100.0,30161.0,1D+1B,301610.0,452415.0,603220.0,904830.0
4178,21557280,69909129,Providencia,-33.42645,-70.61692,1,1,1.0,46917.0,26810.0,0,22,52,327,12,100.0,73727.0,1D+1B,495980.0,730565.0,965150.0,1434320.0
4179,21559931,145516969,Providencia,-33.42214,-70.61125,2,2,3.0,54960.0,7000.0,8,15,24,198,62,96.0,61960.0,2D+2B,556600.0,831400.0,1106200.0,1655800.0
4180,21564703,155645261,Santiago,-33.45123,-70.65375,2,2,3.0,24799.0,5000.0,11,28,54,289,128,88.0,29799.0,2D+2B,252990.0,376985.0,500980.0,748970.0
4181,21566152,123852024,Santiago,-33.44427,-70.65954,2,2,6.0,50269.0,15000.0,16,36,66,279,8,100.0,65269.0,2D+2B,517690.0,769035.0,1020380.0,1523070.0
4183,21568546,87922955,Santiago,-33.43669000000001,-70.65814,1,1,2.0,20778.0,10000.0,7,7,7,7,38,97.0,30778.0,1D+1B,217780.0,321670.0,425560.0,633340.0
4184,21574562,728344,Recoleta,-33.43255,-70.64612,1,1,1.0,23459.0,21448.0,0,0,0,0,11,98.0,44907.0,1D+1B,256038.0,373333.0,490628.0,725218.0
